,idx,name,eans,slug
6634,111912400000,M-Classic Rosettes impériales,7613269441533,supermarche/denrees-alimentaires/boulangerie/produits-frais-de-boulangerie-non-refrigeres
6635,212682900000,Burratina Pugliese,8014745013999,supermarche/denrees-alimentaires/produits-laitiers-oeufs/fromages/mozzarellafeta
6636,212682900000,Burratina Pugliese,7617027880732,supermarche/denrees-alimentaires/produits-laitiers-oeufs/fromages/mozzarellafeta
6637,158542500000,Baktat Confiture de figues,8690804680700,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/turquie
6638,158542500000,Baktat Confiture de figues,8690804911033,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/turquie
6639,104273300000,Farmer Flakes Nature,7613269319900,supermarche/denrees-alimentaires/mueesli-cereales/cereales
6640,104273300000,Farmer Flakes Nature,7613269319917,supermarche/denrees-alimentaires/mueesli-cereales/cereales
6641,107020400000,Alnatura Earl grey,4104420135741,supermarche/denrees-alimentaires/boissons-chaudes-froides
6642,107020400000,Alnatura Earl grey,4104420144682,supermarche/denrees-alimentaires/boissons-chaudes-froides
6643,107020400000,Alnatura Earl grey,7613312095874,supermarche/denrees-alimentaires/boissons-chaudes-froides
6644,107020400000,Alnatura Earl grey,4104420145023,supermarche/denrees-alimentaires/boissons-chaudes-froides
6645,155951400000,Mimare Fruits de mer,7613269331452,supermarche/denrees-alimentaires/garnitures-ingredients/poisson-en-conserve
6646,155951400000,Mimare Fruits de mer,7613269331469,supermarche/denrees-alimentaires/garnitures-ingredients/poisson-en-conserve
6647,121050500000,Terrasuisse Jus de pomme dilué,7617500197531,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
6648,121050500000,Terrasuisse Jus de pomme dilué,7617500230368,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
6649,155180000000,Petit Navire MSC Emietté colin basil.,3019081238414,supermarche/denrees-alimentaires/garnitures-ingredients/poisson-en-conserve
6650,155180000000,Petit Navire MSC Emietté colin basil.,13019081238411,supermarche/denrees-alimentaires/garnitures-ingredients/poisson-en-conserve
6651,130900700000,Cornatur Quorn Hot Dog fumé,7610745681100,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/cornatur
6652,130900700000,Cornatur Quorn Hot Dog fumé,7616800599441,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/cornatur
6653,130159900000,Sélection Fiori Salmone,7613269829072,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/pates
6654,130159900000,Sélection Fiori Salmone,7613269829089,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/pates
6655,106271200000,LeChef poivre de la Jamaique moulin,7613312100929,supermarche/denrees-alimentaires/garnitures-ingredients/epices-herbes
6656,106271200000,LeChef poivre de la Jamaique moulin,7613312100936,supermarche/denrees-alimentaires/garnitures-ingredients/epices-herbes
6657,161615800000,Farmer's Best Epinards à la crème,7613269328711,supermarche/denrees-alimentaires/produits-surgeles/legumes-pommes-de-terre
6658,161615800000,Farmer's Best Epinards à la crème,7613269328728,supermarche/denrees-alimentaires/produits-surgeles/legumes-pommes-de-terre
6659,122032200000,Alnatura Jus de pomme doux,4104420133648,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
6660,122032200000,Alnatura Jus de pomme doux,7613269432906,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
6661,122032200000,Alnatura Jus de pomme doux,4104420133655,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
6662,122032200000,Alnatura Jus de pomme doux,7613269432913,supermarche/denrees-alimentaires/boissons-chaudes-froides/jus-de-fruits-de-legumes
6663,220262000000,Brochette boeuf filet,2150191000001,supermarche/denrees-alimentaires/plats-cuisines/plats-cuisines
6664,220262000000,Brochette boeuf filet,7617027878661,supermarche/denrees-alimentaires/plats-cuisines/plats-cuisines
6665,220262000000,Brochette boeuf filet,7617027878654,supermarche/denrees-alimentaires/plats-cuisines/plats-cuisines
6666,102732200000,Patissier Caramel à la crème en dés,7610073955423,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
6667,102732200000,Patissier Caramel à la crème en dés,7610073955430,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
6668,111733005200,Petit Pain du Football,7613269437604,supermarche/denrees-alimentaires/boulangerie/petits-pains
6669,111733005200,Petit Pain du Football,7613269437611,supermarche/denrees-alimentaires/boulangerie/petits-pains
6670,113396600000,Tarte au citron,7616700005806,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/patisserie-refrigeree
6671,113396600000,Tarte au citron,7616700062052,supermarche/denrees-alimentaires/boulangerie/boulangerie-patisserie/patisserie-refrigeree
6672,100954200000,Merci,4014400900217,supermarche/denrees-alimentaires/chocolat/chocolat/pralines
6673,100954200000,Merci,4014400014419,supermarche/denrees-alimentaires/chocolat/chocolat/pralines
6674,100954200000,Merci,4014400014754,supermarche/denrees-alimentaires/chocolat/chocolat/pralines
6675,158515500000,Chop Stick Gingembre confit doux,7617027975698,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/asie
6676,158515500000,Chop Stick Gingembre confit doux,9310371200161,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/asie
6677,158515500000,Chop Stick Gingembre confit doux,9310371200147,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/asie
6678,158515500000,Chop Stick Gingembre confit doux,9310371140160,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/asie
6679,158515500000,Chop Stick Gingembre confit doux,7617015040650,supermarche/denrees-alimentaires/garnitures-ingredients/du-monde-entier/asie
6680,101063500000,Larry's Strawberry-Rhubarb Pastilles,7610167660400,supermarche/denrees-alimentaires/chocolat/bonbons-chewing-gum
6681,101063500000,Larry's Strawberry-Rhubarb Pastilles,7613269295600,supermarche/denrees-alimentaires/chocolat/bonbons-chewing-gum
6682,101063500000,Larry's Strawberry-Rhubarb Pastilles,7610167752761,supermarche/denrees-alimentaires/chocolat/bonbons-chewing-gum
6683,101063500000,Larry's Strawberry-Rhubarb Pastilles,7613269295617,supermarche/denrees-alimentaires/chocolat/bonbons-chewing-gum
6684,130251100000,M-Classic Mini Pizza Prosciutto,7616700176896,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/pizza
6685,130251100000,M-Classic Mini Pizza Prosciutto,7616700176902,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/pizza
6686,104262100000,Alnatura barre Fruitée noix de coco,42305880,supermarche/denrees-alimentaires/mueesli-cereales/barres-de-cereales
6687,104262100000,Alnatura barre Fruitée noix de coco,7613312074206,supermarche/denrees-alimentaires/mueesli-cereales/barres-de-cereales
6688,104262100000,Alnatura barre Fruitée noix de coco,4104420145436,supermarche/denrees-alimentaires/mueesli-cereales/barres-de-cereales
6689,115092000000,Anna's Best pâte milanais / chocolat,7613269525547,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/pate-confiserie
6690,115092000000,Anna's Best pâte milanais / chocolat,7613269525554,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/pate-confiserie
6691,204557600000,Sélection Lassi Piña Colada,4038678020521,supermarche/denrees-alimentaires/produits-laitiers-oeufs/lait-boissons-lactees/boissons-lactees
6692,204557600000,Sélection Lassi Piña Colada,4038678620523,supermarche/denrees-alimentaires/produits-laitiers-oeufs/lait-boissons-lactees/boissons-lactees
6693,102701100000,Patissier Sucre vanilliné,76174506,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
6694,102701100000,Patissier Sucre vanilliné,7624200000481,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
6695,102701100000,Patissier Sucre vanilliné,7624200014747,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
6696,102701100000,Patissier Sucre vanilliné,7624200016185,supermarche/denrees-alimentaires/boulangerie/ingredients-de-boulangerie/boulangerie-desserts
6697,130600400000,Frifrench Sauce à Salade ail d'ours,7612232023004,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/sauces-a-salade
6698,130600400000,Frifrench Sauce à Salade ail d'ours,7616800599069,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/sauces-a-salade
6699,120223000000,Rivella Rouge,7610097111072,supermarche/denrees-alimentaires/boissons-chaudes-froides/boissons-sucrees
6700,101578900000,Kinder Überraschung,40084107,supermarche/denrees-alimentaires/chocolat/chocolat/barres-chocolatees-branches
6701,101578900000,Kinder Überraschung,8000500039106,supermarche/denrees-alimentaires/chocolat/chocolat/barres-chocolatees-branches
6702,165031500000,Pelican MSC Steaks de thon,7613269320043,supermarche/denrees-alimentaires/produits-surgeles/poisson-fruits-de-mer/poisson-filets-de-poisson
6703,165031500000,Pelican MSC Steaks de thon,7613269320050,supermarche/denrees-alimentaires/produits-surgeles/poisson-fruits-de-mer/poisson-filets-de-poisson
6704,164000700000,M-Classic pieds de Veau coupés,7617100000934,supermarche/denrees-alimentaires/produits-surgeles/viande/viande
6705,164000700000,M-Classic pieds de Veau coupés,7617100000941,supermarche/denrees-alimentaires/produits-surgeles/viande/viande
6706,230520250000,M-Classic Schublig St.Gall,7610200013460,supermarche/denrees-alimentaires/viande/saucisses/saucisses-fumees
6707,230520250000,M-Classic Schublig St.Gall,7617100517432,supermarche/denrees-alimentaires/viande/saucisses/saucisses-fumees
6708,130560700000,Bündner Spezialität Pizokel,7617027572712,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/menus
6709,130560700000,Bündner Spezialität Pizokel,7617027572729,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/menus
6710,106259000000,Sélection Salt & Chili Mix,7613312026380,supermarche/denrees-alimentaires/garnitures-ingredients/epices-herbes
6711,274460003300,Pomme de terre ferme,7610200318800,supermarche/denrees-alimentaires/fruits-et-legumes/legumes/legumes-de-garde
6712,274460003300,Pomme de terre ferme,7617027399807,supermarche/denrees-alimentaires/fruits-et-legumes/legumes/legumes-de-garde
6713,110250200000,Party Apéritif,7617400030624,supermarche/denrees-alimentaires/aperitif/biscuits-aperitifs
6714,110250200000,Party Apéritif,7624200004069,supermarche/denrees-alimentaires/aperitif/biscuits-aperitifs
6715,235342000000,Olma Bratwurst gegrillt,7610200084590,supermarche/denrees-alimentaires/viande/saucisses/saucisses-non-fumees
6716,235342000000,Olma Bratwurst gegrillt,7617027143417,supermarche/denrees-alimentaires/viande/saucisses/saucisses-non-fumees
6717,205240100000,Valflora M-Dessert Lait fermenté,22086808,supermarche/denrees-alimentaires/produits-laitiers-oeufs/creme
6718,205240100000,Valflora M-Dessert Lait fermenté,7613269779667,supermarche/denrees-alimentaires/produits-laitiers-oeufs/creme
6719,205240100000,Valflora M-Dessert Lait fermenté,7616600806336,supermarche/denrees-alimentaires/produits-laitiers-oeufs/creme
6720,130900200000,Cornatur Quorn Escalope nature,7610745672245,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/cornatur
6721,130900200000,Cornatur Quorn Escalope nature,7616800599397,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/cornatur
6722,231502381100,M-Classic Prosciutto Cotto,7617100213334,supermarche/denrees-alimentaires/viande/viande-sechee-jambon/jambon-cuit-refrigere
6723,231502381100,M-Classic Prosciutto Cotto,7617100719805,supermarche/denrees-alimentaires/viande/viande-sechee-jambon/jambon-cuit-refrigere
6724,130904900000,Cornatur Quorn charcuterie poivrons,7613269396123,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/cornatur
6725,130904900000,Cornatur Quorn charcuterie poivrons,7613269396130,supermarche/denrees-alimentaires/plats-cuisines/pizza-menus-snacks/cornatur
6726,110144800000,Biscuits fourrés à la crème au chocolat,7613312138458,supermarche/denrees-alimentaires/chocolat/biscuits-gaufres
6727,110144800000,Biscuits fourrés à la crème au chocolat,7613312138465,supermarche/denrees-alimentaires/chocolat/biscuits-gaufres
6728,106276800000,Basilic lyophilisé,7617014134497,supermarche/denrees-alimentaires/garnitures-ingredients/epices-herbes
6729,106276800000,Basilic lyophilisé,7613312018095,supermarche/denrees-alimentaires/garnitures-ingredients/epices-herbes
6730,106276800000,Basilic lyophilisé,7617014133735,supermarche/denrees-alimentaires/garnitures-ingredients/epices-herbes
6731,106276800000,Basilic lyophilisé,7613312018101,supermarche/denrees-alimentaires/garnitures-ingredients/epices-herbes
6732,153032100000,M-Classic Haricots verts fins,7610200094735,supermarche/denrees-alimentaires/garnitures-ingredients/legumes-legumes-au-vinaigre
6733,153032100000,M-Classic Haricots verts fins,7613312086612,supermarche/denrees-alimentaires/garnitures-ingredients/legumes-legumes-au-vinaigre
6734,153032100000,M-Classic Haricots verts fins,2030000006069,supermarche/denrees-alimentaires/garnitures-ingredients/legumes-legumes-au-vinaigre
6735,153032100000,M-Classic Haricots verts fins,7610227977509,supermarche/denrees-alimentaires/garnitures-ingredients/legumes-legumes-au-vinaigre
6736,153032100000,M-Classic Haricots verts fins,7616800587653,supermarche/denrees-alimentaires/garnitures-ingredients/legumes-legumes-au-vinaigre
6737,153032100000,M-Classic Haricots verts fins,7613312086629,supermarche/denrees-alimentaires/garnitures-ingredients/legumes-legumes-au-vinaigre
6738,220255300010,Porterhouse Steak,2182249000008,supermarche/denrees-alimentaires/viande/boeuf
6739,220255300010,Porterhouse Steak,7617027586580,supermarche/denrees-alimentaires/viande/boeuf
6740,220255300010,Porterhouse Steak,7617027586597,supermarche/denrees-alimentaires/viande/boeuf
6741,100232000000,Giandor Sans sucre,7616500912489,supermarche/denrees-alimentaires/chocolat/chocolat/tablettes-de-chocolat
6742,100232000000,Giandor Sans sucre,7616500357334,supermarche/denrees-alimentaires/chocolat/chocolat/tablettes-de-chocolat
6743,100232000000,Giandor Sans sucre,7616500092648,supermarche/denrees-alimentaires/chocolat/chocolat/tablettes-de-chocolat
6744,104462500000,Alnatura Amarante,4104420018402,supermarche/denrees-alimentaires/garnitures-ingredients/garnitures-bio
6745,104462500000,Alnatura Amarante,7613269434436,supermarche/denrees-alimentaires/garnitures-ingredients/garnitures-bio
6746,104462500000,Alnatura Amarante,7613269434443,supermarche/denrees-alimentaires/garnitures-ingredients/garnitures-bio
6747,104462500000,Alnatura Amarante,4104420168312,supermarche/denrees-alimentaires/garnitures-ingredients/garnitures-bio
6748,104462500000,Alnatura Amarante,4104420018419,supermarche/denrees-alimentaires/garnitures-ingredients/garnitures-bio
6749,120234400000,Orangina Rouge,8435185956484,supermarche/denrees-alimentaires/boissons-chaudes-froides/boissons-sucrees
6750,120234400000,Orangina Rouge,7617027001823,supermarche/denrees-alimentaires/boissons-chaudes-froides/boissons-sucrees
6751,120234400000,Orangina Rouge,7613269189947,supermarche/denrees-alimentaires/boissons-chaudes-froides/boissons-sucrees
6752,120234400000,Orangina Rouge,7617027001830,supermarche/denrees-alimentaires/boissons-chaudes-froides/boissons-sucrees
6753,120234400000,Orangina Rouge,8435185956491,supermarche/denrees-alimentaires/boissons-chaudes-froides/boissons-sucrees
6754,110165000000,YOU super crispies Cacao,7613312130643,supermarche/denrees-alimentaires/chocolat/biscuits-gaufres
6755,110165000000,YOU super crispies Cacao,7613312130650,supermarche/denrees-alimentaires/chocolat/biscuits-gaufres
6756,205033600000,YOU Chia Yogourt Red Berries,7613269828198,supermarche/denrees-alimentaires/produits-laitiers-oeufs/yogourt
