id,name,barcode,category,Énergie (kJ),Sel (g),Protéines (g),Sucres (g),Glucides (g),Matières grasses (g),Acides gras saturés (g),Fibres alimentaires (g),Biotine (µg),Vitamine B1 (Thiamine) (mg),Vitamine E (Tocopherol) (mg),Acide folique (µg),Vitamine A (µg),Vitamine D (Cholacalciferol) (µg),Vitamine C (Acide ascorbique) (mg),Vitamine B6 (Pyridoxine) (mg),Vitamine B5 (acide pantothénique) (mg),Vitamine B3 (Niacine) (mg),Vitamine B2 (Riboflavine) (mg),Vitamine B12 (Cobalamine) (µg)
13022,Anna's Best Cubes d'ananas,7613269267263,/plats-cuisines/pizza-menus-snacks,212.0,0.0,0.5,11.0,11.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13024,M Classic Noix de coco Joghurt,7616600711401,/produits-laitiers-oeufs/yogourt,440.0,0.1,3.0,12.0,13.0,4.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13036,Knorr Fond De Légumes Granulé ,76111464,/garnitures-ingredients/soupes-sauces-bouillon,18.0,1.1,0.5,0.5,0.7,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13039,Alnatura Quinoa,4104420018389,/garnitures-ingredients/garnitures-bio,1496.0,0.03,15.0,2.0,59.0,5.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13049,Creme d'or Classic mini 6 vanille \u0026 6 chocolat,7617400048179,/produits-surgeles/glace-entremets,1500.0,0.18,6.0,25.0,46.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13051,Andros Les Compotes Pomme Framboise,3608580729754,/plats-cuisines/pizza-menus-snacks,311.0,0.0,0.5,16.0,16.0,0.2,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13053,MIGROS BIO Framboise Yogourt,7616600706285,/produits-laitiers-oeufs/yogourt,420.0,0.1,3.5,13.0,14.0,3.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13055,M Classic Tortelloni di manzo,7617027115025,/plats-cuisines/pizza-menus-snacks,970.0,0.93,9.0,2.0,29.0,8.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13057,MIGROS Tourte royale,7616700196092,/boulangerie/boulangerie-patisserie,906.0,0.33,3.0,25.0,37.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13059,MIGROS Demi-crème Sans lactose,7613269402299,/produits-laitiers-oeufs/creme,1027.0,0.1,2.5,3.5,3.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13066,CONDY Ail Doux,7613312015148,/garnitures-ingredients/antipasti,381.0,2.1,3.0,0.0,18.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13079,Monini Bios Olio Extra Vergine Di Oliva,8005510000870,/garnitures-ingredients/ingredients-de-cuisson,3404.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13082,MClassic Pomme,7610200371010,/produits-laitiers-oeufs/sere,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13086,M Budget MOUTARDE DOUCE,7610145651246,/garnitures-ingredients/soupes-sauces-bouillon,470.0,2.4,7.0,3.5,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13090,Rigatoni con polpette di manzo,7613269684244,/plats-cuisines/pizza-menus-snacks,610.0,1.2,8.0,5.0,18.0,4.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13094,Migros Le Gruyère,7610200060013,/produits-laitiers-oeufs/fromages,1680.0,1.5,27.0,0.1,0.1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13096,Croquettes de pomme de terre,7616800909103,/produits-surgeles/legumes-pommes-de-terre,608.0,0.9,4.0,2.5,21.0,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13103,Frey Napolitains Selection Chocolats assortis- fourrés et non fourrés,7616500656161,/chocolat/chocolat,2390.0,0.0,0.0,45.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13105,FERRERO ROCHER the golden experience,8000500032237,/chocolat/chocolat,2506.0,0.15,8.2,39.9,44.4,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,NISSIN instant noodle soup curry,8712429442607,/garnitures-ingredients/du-monde-entier,1787.0,5.2,10.7,2.2,54.5,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13117,Farmer Croc Baies des bois,7617027081948,/mueesli-cereales/mueesli,1740.0,0.7,10.0,19.0,67.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13129,Anna's Saumon/thon,7613269317630,/plats-cuisines/pizza-menus-snacks,1130.0,1.5,12.0,2.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13131,ZWEIFEL KEZZ EXTRA CRUNCHY CHIPS SALT,7610095210500,/aperitif/chips,2212.0,1.2,6.0,0.0,55.0,31.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13137,Migros Namaste India Papadum Chips Snack à base la farine de Lentilles,7613312066027,/garnitures-ingredients/du-monde-entier,2123.0,4.0,16.0,0.8,35.0,32.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13139,Migros Bio Cerneaux de noix,7613312022818,/boulangerie/ingredients-de-boulangerie,2840.0,0.1,15.0,2.5,7.0,65.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13145,Lotus Biscoff Pâte â tartiner,5410126726954,/petit-dejeuner/pates-a-tartiner,2435.0,0.54,2.9,36.8,57.0,38.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13152,Snickers,5000159461122,/chocolat/chocolat,2023.0,0.63,8.6,51.5,60.2,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13159,Ragusa Classique,7610008711902,/chocolat/chocolat,2412.0,0.01,7.0,49.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13170,Anna's Best Vermicelles prêts à l'emploi,7613269542193,/boulangerie/ingredients-de-boulangerie,909.0,0.01,2.0,23.0,40.0,4.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13172,Sorbet Fraises,7613312029213,/produits-surgeles/glace-entremets,542.0,0.02,0.5,29.0,31.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13177,Apero saucisse sèche,7613269422983,/viande/viande-sechee-jambon,1897.0,4.3,26.0,0.5,1.0,39.0,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13183,Alfredo Mozzarella Maxi,7610200418135,/produits-laitiers-oeufs/fromages,1015.0,0.5,19.0,1.5,1.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13185,Léger Steaks hachés de bœuf,7617100217530,/plats-cuisines/convenience,480.0,1.5,21.0,1.0,1.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13192,Madeleines aux pépites de chocolat,7616700012811,/boulangerie/boulangerie-patisserie,1770.0,1.6,7.0,34.0,57.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13197,Extra : Confiture- Abricots,7616800101019,/petit-dejeuner/confitures,1060.0,0.07,0.7,61.0,61.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13200,Pelican Bâtonnets de cabillaud,7613269291565,/produits-surgeles/poisson-fruits-de-mer,781.0,0.63,12.0,0.6,14.0,9.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13204,Frey Risoletto Classic Minis,7616500648388,/chocolat/chocolat,1880.0,0.27,3.5,62.0,70.0,17.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13206,Salakis Natur Schafmilch,3023260005100,/produits-laitiers-oeufs/fromages,1126.0,2.75,15.7,0.8,0.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13214,Ragusa Noir 60%,7610008760702,/chocolat/chocolat,2500.0,0.01,9.0,40.0,49.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13225,FREY Mahony LAIT,7616500012417,/chocolat/chocolat,2240.0,0.17,6.0,56.0,57.0,31.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13231,Jean-Louis Tomme à la crème ,7610433434339,/produits-laitiers-oeufs/fromages,1330.0,1.2,18.0,0.1,0.5,28.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13242,Argeta Thunfisch,3838471026208,/garnitures-ingredients/du-monde-entier,1228.0,1.1,12.0,0.5,2.8,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13245,Anna's Best Carottes râpées,7617027855389,/plats-cuisines/pizza-menus-snacks,164.0,0.07,0.8,6.0,7.0,0.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13247,M Classic Vanille Pistache Cacao Noisette,7617400042641,/produits-surgeles/glace-entremets,770.0,0.2,3.5,25.0,26.0,7.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13253,M-Classic Salade mêlée,7617027898072,/plats-cuisines/pizza-menus-snacks,100.0,0.06,1.5,2.0,3.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13255,Framboises non sucrées,7610200068828,/produits-surgeles/fruits,230.0,0.0,1.0,8.0,8.0,0.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13262,MClassic Tartelettes à la courage avec Mostbröckli ,7613312122563,/produits-surgeles/aperitif-dessert,772.0,1.0,5.0,2.5,16.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13266,Micamu Weich Mous,7610200068903,/chocolat/bonbons-chewing-gum,1832.0,0.15,2.0,84.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13268,Migros aha Joghurt Mokka,7616600708944,/produits-laitiers-oeufs/yogourt,440.0,0.1,3.5,15.0,16.0,2.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13270,Red Bull : Energy Drink,9002490213978,/boissons-chaudes-froides/boissons-energetiques,194.0,0.1,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,2.0
13274,Caçarola Haricots Blancs,5601255110138,/garnitures-ingredients/du-monde-entier,1352.0,0.03,22.8,3.7,48.5,1.5,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13277,Andros : Les Compotes Pocket : 6x Pomme/Fraise- 6x Pomme,3608580004882,/plats-cuisines/pizza-menus-snacks,266.0,0.0,0.3,14.0,14.0,0.2,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13284,Zweifel : Snacketti : Paprika Shells,7610095125002,/aperitif/snacks,1930.0,2.6,5.0,6.0,70.0,17.0,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13287,MIDOR Sablés au Beurre,7617400030051,/chocolat/biscuits-gaufres,2110.0,0.3,8.0,27.0,65.0,23.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13292,Sun Queen Noix de cajou au paprika,7613269321750,/aperitif/noix-grillees,2310.0,1.0,17.0,7.0,28.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13294,Namaste India Haricots noirs aux épices,7613312065907,/garnitures-ingredients/du-monde-entier,506.0,1.8,3.5,5.0,11.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13296,Migros Coquins,7613269458449,/boulangerie/boulangerie-patisserie,1850.0,0.5,6.0,38.0,69.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13300,ALTANATURA Eistee Thé glacé pêche et fruits de la passion,4104420142121,/boissons-chaudes-froides/the-glace,73.0,0.01,0.5,3.9,4.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13303,Souris,7616700018615,/boulangerie/petits-pains,1770.0,0.8,9.0,16.0,48.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13305,Saitaku Sesame Seeds White Roasted,5060194790472,/garnitures-ingredients/du-monde-entier,2436.0,0.0,21.0,0.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13307,Anna's BEST Prosciutto,7613269492344,/plats-cuisines/pizza-menus-snacks,1006.0,1.7,14.0,2.0,29.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13309,Migros Salade Mélée,7617027631396,/plats-cuisines/pizza-menus-snacks,100.0,0.04,1.5,2.5,3.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13311,Estomacs de poulets,7617023003968,/produits-surgeles/viande,370.0,0.0,15.0,1.0,1.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13315,Pâte à pizza à épautre,7613269551294,/boulangerie/ingredients-de-boulangerie,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13317,sbrinz Switzerland râpé,7610200028358,/produits-laitiers-oeufs/fromages,1770.0,1.8,30.0,0.1,0.1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13319,Optigal Cuisses de poulet,7617100230843,/produits-surgeles/viande,710.0,0.0,18.0,1.0,1.0,11.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13323,Carpe Diem Matcha Sparkling Green Tea,90020353,/boissons-chaudes-froides/eau-aromatisee,105.0,0.0,0.1,5.4,5.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13325,Cornatur Emincé,7610745672252,/plats-cuisines/pizza-menus-snacks,375.0,0.75,14.0,0.5,1.0,1.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13332,Canneberges,7613269688594,/plats-cuisines/pizza-menus-snacks,221.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13334,Cornatur Brochettes,7613269675457,/plats-cuisines/pizza-menus-snacks,1082.0,1.6,22.0,1.0,4.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13339,Frozen Yo Nature,7613312029053,/produits-surgeles/glace-entremets,613.0,0.15,4.0,21.0,23.0,3.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13346,Subito Pasta formaggio-spinaci,7613312001882,/plats-cuisines/plats-cuisines,1662.0,3.3,13.0,11.0,64.0,9.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13349,Migros Fol Epi Léger 7 Tranches,3090291396361,/produits-laitiers-oeufs/fromages,1060.0,1.5,27.0,0.5,0.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13354,Migros Mousses,7617400030181,/chocolat/biscuits-gaufres,1710.0,0.2,5.0,82.0,82.0,6.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13357,Mary-Jane's American style ice cream almost cookie,7617400049442,/produits-surgeles/glace-entremets,1079.0,0.12,4.0,26.0,33.0,12.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13359,Migros Jambon cru des Grisons,7617027805650,/viande/viande-sechee-jambon,832.0,4.8,35.0,0.5,1.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13362,SARASAY Cocktail,7613269303626,/boissons-chaudes-froides/jus-de-fruits-de-legumes,277.0,0.0,0.5,16.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
13364,Migros Steak haché de boeuf,7617100206541,/viande/bio,800.0,1.2,18.0,0.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13366,P'tits fromages à dorer,7610028055390,/produits-laitiers-oeufs/fromages,1140.0,1.8,18.0,0.8,3.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13370,Terrasuisse Lait de prairie,7613269018421,/produits-laitiers-oeufs/lait-boissons-lactees,232.0,0.1,3.0,5.0,5.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13379,Skai (Sparkling fruits),7616500651562,/chocolat/bonbons-chewing-gum,0.0,1.8,0.2,0.1,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13386,Mini Windy's Chocolat - Profiteroles avec de la crème au chocolat,7610200341372,/produits-surgeles/boulangerie-patisserie,1259.0,0.2,0.5,12.0,23.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13391,Migros sirop Myrtille Vanille ,7613312099384,/boissons-chaudes-froides/sirop-soda,187.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13393,FREY SUPRÊME MANGUE + FRAMBOISE,7616500657588,/chocolat/chocolat,2540.0,0.18,6.0,46.0,47.0,44.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13395,MIGROS MIEL DE NECTAR,7610200018205,/petit-dejeuner/miel,1421.0,0.02,0.5,82.0,82.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13399,Frey Classic Branches,7616500155886,/chocolat/chocolat,2270.0,0.15,7.0,53.0,55.0,32.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13404,Namaste India Tikka Masala Curry Sauce,7613312065983,/garnitures-ingredients/du-monde-entier,540.0,1.3,2.0,8.0,9.0,9.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13408,Fish Mix pour Fondue de Poissons et crustacés,7640134997086,/garnitures-ingredients/soupes-sauces-bouillon,1060.0,0.0,11.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13411,Heinz Knoblauch Sauce,8715700411187,/garnitures-ingredients/soupes-sauces-bouillon,1664.0,1.5,2.2,11.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13414,Myrtilles sauvages non sucrées,7610200097453,/produits-surgeles/fruits,260.0,0.0,0.5,12.0,12.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13416,Farmer Soft Choc Cocco,7613269187271,/mueesli-cereales/barres-de-cereales,1990.0,0.35,6.0,43.0,57.0,24.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13425,Appel Hering ,4020500956412,/garnitures-ingredients/poisson-en-conserve,844.0,0.78,11.6,4.5,5.5,14.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13429,M-Classic Mousse de raifort,7617027862028,/poisson-fruits-de-mer/traiteur,630.0,1.5,5.0,11.0,18.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13431,Frey Les Délices Brownie,7616500645479,/chocolat/chocolat,2240.0,0.09,6.0,52.0,54.0,32.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13438,Alnatura Cassolette de quinoa aux légumes,4104420142688,TO_CLASSIFY,850.0,0.71,5.4,2.6,25.3,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443,Calzone poulet,7613312050378,/produits-surgeles/viande,830.0,1.5,14.0,1.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13447,Anna's Best Spatzli,7613269524519,/plats-cuisines/pizza-menus-snacks,578.0,0.85,5.0,0.5,27.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452,Chapeaux de morilles séchés,7613312016732,/garnitures-ingredients/champignons,960.0,0.1,20.0,0.8,4.0,2.5,0.6,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13457,Original Rösti Pommes de terre prêtes à rôtir,7616800905877,/garnitures-ingredients/pommes-de-terre-spaetzli,465.0,0.9,2.0,0.5,17.0,3.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13462,42100478,42100478,/mueesli-cereales/barres-de-cereales,1580.0,0.03,5.4,43.0,54.0,10.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13466,Thomy Purée de tomates,7610100036200,/garnitures-ingredients/tomates-en-conserve,538.0,0.1,5.8,17.2,22.8,0.5,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13469,Migros Yogourt Vanille,22140616,/produits-laitiers-oeufs/yogourt,400.0,0.1,4.0,13.0,13.0,3.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13474,aha! Fromage frais nature,7613269252467,/produits-laitiers-oeufs/fromages,964.0,0.75,7.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13483,Blévita Crispy's Dinkel Spelta Quinoa Au Blé Complet,7613312092477,/boulangerie/biscottes-pain-croustillant,1783.0,2.3,15.0,2.5,53.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13488,Midor : Flan au Caramel,7617400020014,/boulangerie/ingredients-de-boulangerie,478.0,0.0,2.5,14.0,18.0,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13490,FREY PRESTIGE,7616500645523,/chocolat/chocolat,2440.0,0.1,5.0,47.0,48.0,41.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13492,Alnatura Dinkel Sticks Sticks d'épeautre sésame \u0026 comin noir,4104420055407,/aperitif/biscuits-aperitifs,1901.0,2.3,11.0,2.2,62.0,16.0,5.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13495,Mountain Dew,4060800180681,/boissons-chaudes-froides/boissons-energetiques,209.0,0.01,0.1,12.2,12.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13499,Minestrone,7616800700229,/garnitures-ingredients/soupes-sauces-bouillon,200.0,0.92,1.5,1.0,4.5,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13513,Bon Chef Crème au safran,7613269235583,/garnitures-ingredients/soupes-sauces-bouillon,400.0,1.2,1.0,1.5,7.0,7.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13516,Léger FLÛTES salées,7616700128536,/aperitif/biscuits-aperitifs,1790.0,2.5,12.0,3.5,57.0,16.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
